match_id,match_date,kick_off,competition_id,competition_name,season_id,season_name,competition_stage,match_week,team,opponent,is_home,team_score,opponent_score,goal_difference,result,points,events,possessions,passes,completed_passes,progressive_passes,final_third_entries,box_entries,crosses,completed_crosses,through_balls,switches,key_passes,assists,carries,progressive_carries,shots,shots_on_target,penalty_shots,goals_from_shots,own_goals_for,own_goals_against,xg,non_penalty_xg,open_play_xg,set_piece_xg,penalty_xg,free_kick_xg,headers,pressures,counterpressures,ball_recoveries,interceptions,clearances,blocks,duels,duels_won,dribbles,successful_dribbles,fouls_committed,fouls_won,miscontrols,dispossessed,goalkeeper_events,substitutions,opponent_events,opponent_possessions,opponent_passes,opponent_completed_passes,opponent_progressive_passes,opponent_final_third_entries,opponent_box_entries,opponent_crosses,opponent_completed_crosses,opponent_through_balls,opponent_switches,opponent_key_passes,opponent_assists,opponent_carries,opponent_progressive_carries,opponent_shots,opponent_shots_on_target,opponent_penalty_shots,opponent_goals_from_shots,opponent_own_goals_for,opponent_own_goals_against,opponent_xg,opponent_non_penalty_xg,opponent_open_play_xg,opponent_set_piece_xg,opponent_penalty_xg,opponent_free_kick_xg,opponent_headers,opponent_pressures,opponent_counterpressures,opponent_ball_recoveries,opponent_interceptions,opponent_clearances,opponent_blocks,opponent_duels,opponent_duels_won,opponent_dribbles,opponent_successful_dribbles,opponent_fouls_committed,opponent_fouls_won,opponent_miscontrols,opponent_dispossessed,opponent_goalkeeper_events,opponent_substitutions,pass_completion_rate,cross_completion_rate,shots_on_target_rate,xg_per_shot,non_penalty_xg_per_shot,dribble_success_rate,duel_win_rate,xg_difference,non_penalty_xg_difference,shot_difference,pressure_difference,final_third_entry_difference,box_entry_difference
3857278,2022-11-29,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Iran,United States,True,0,1,-1,loss,0,1741.0,91.0,515.0,402.0,89.0,51.0,7.0,14.0,3.0,3.0,21.0,4.0,0.0,359.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9207899420000001,0.9207899420000001,0.0,0.9207899420000001,0.0,0.0,2.0,150.0,43.0,45.0,11.0,11.0,22.0,41.0,11.0,12.0,9.0,21.0,11.0,22.0,8.0,14.0,5.0,1855.0,92.0,517.0,426.0,80.0,61.0,13.0,11.0,2.0,3.0,24.0,8.0,1.0,422.0,42.0,12.0,5.0,0.0,1.0,0.0,0.0,1.169654601,1.169654601,0.7109990230000001,0.458655578,0.0,0.080397844,2.0,140.0,51.0,60.0,8.0,31.0,12.0,37.0,5.0,23.0,13.0,13.0,17.0,25.0,9.0,7.0,5.0,0.7805825242718447,0.21428571428571427,0.25,0.23019748550000002,0.23019748550000002,0.75,0.2682926829268293,-0.24886465899999988,-0.24886465899999988,-8.0,10.0,-10.0,-6.0
3857278,2022-11-29,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,United States,Iran,False,1,0,1,win,3,1855.0,92.0,517.0,426.0,80.0,61.0,13.0,11.0,2.0,3.0,24.0,8.0,1.0,422.0,42.0,12.0,5.0,0.0,1.0,0.0,0.0,1.169654601,1.169654601,0.7109990230000001,0.458655578,0.0,0.080397844,2.0,140.0,51.0,60.0,8.0,31.0,12.0,37.0,5.0,23.0,13.0,13.0,17.0,25.0,9.0,7.0,5.0,1741.0,91.0,515.0,402.0,89.0,51.0,7.0,14.0,3.0,3.0,21.0,4.0,0.0,359.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9207899420000001,0.9207899420000001,0.0,0.9207899420000001,0.0,0.0,2.0,150.0,43.0,45.0,11.0,11.0,22.0,41.0,11.0,12.0,9.0,21.0,11.0,22.0,8.0,14.0,5.0,0.8239845261121856,0.18181818181818182,0.4166666666666667,0.09747121674999999,0.09747121674999999,0.5652173913043478,0.13513513513513514,0.24886465899999988,0.24886465899999988,8.0,-10.0,10.0,6.0
3857294,2022-11-29,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Netherlands,Qatar,True,2,0,2,win,3,2644.0,77.0,832.0,747.0,46.0,95.0,9.0,7.0,1.0,6.0,8.0,7.0,1.0,671.0,13.0,13.0,4.0,0.0,2.0,0.0,0.0,1.7139532729999998,1.7139532729999998,0.329641277,1.384311996,0.0,0.0,1.0,137.0,46.0,33.0,4.0,8.0,16.0,25.0,9.0,5.0,3.0,19.0,7.0,10.0,11.0,6.0,5.0,1667.0,83.0,486.0,396.0,66.0,38.0,4.0,13.0,3.0,1.0,20.0,3.0,0.0,364.0,25.0,5.0,3.0,0.0,0.0,0.0,0.0,0.143716575,0.143716575,0.040208539,0.10350803600000001,0.0,0.0,0.0,127.0,38.0,48.0,12.0,11.0,13.0,26.0,9.0,15.0,8.0,8.0,18.0,8.0,9.0,15.0,5.0,0.8978365384615384,0.14285714285714285,0.3076923076923077,0.13184255946153844,0.13184255946153844,0.6,0.36,1.5702366979999998,1.5702366979999998,8.0,10.0,57.0,5.0
3857294,2022-11-29,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Qatar,Netherlands,False,0,2,-2,loss,0,1667.0,83.0,486.0,396.0,66.0,38.0,4.0,13.0,3.0,1.0,20.0,3.0,0.0,364.0,25.0,5.0,3.0,0.0,0.0,0.0,0.0,0.143716575,0.143716575,0.040208539,0.10350803600000001,0.0,0.0,0.0,127.0,38.0,48.0,12.0,11.0,13.0,26.0,9.0,15.0,8.0,8.0,18.0,8.0,9.0,15.0,5.0,2644.0,77.0,832.0,747.0,46.0,95.0,9.0,7.0,1.0,6.0,8.0,7.0,1.0,671.0,13.0,13.0,4.0,0.0,2.0,0.0,0.0,1.7139532729999998,1.7139532729999998,0.329641277,1.384311996,0.0,0.0,1.0,137.0,46.0,33.0,4.0,8.0,16.0,25.0,9.0,5.0,3.0,19.0,7.0,10.0,11.0,6.0,5.0,0.8148148148148148,0.23076923076923078,0.6,0.028743315000000002,0.028743315000000002,0.5333333333333333,0.34615384615384615,-1.5702366979999998,-1.5702366979999998,-8.0,-10.0,-57.0,-5.0
3857257,2022-11-30,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Australia,Denmark,True,1,0,1,win,3,1243.0,87.0,350.0,219.0,98.0,36.0,3.0,6.0,1.0,1.0,11.0,6.0,1.0,220.0,13.0,8.0,4.0,0.0,1.0,0.0,0.0,0.469723377,0.469723377,0.322427598,0.14729577900000002,0.0,0.0,1.0,101.0,35.0,39.0,11.0,29.0,28.0,40.0,6.0,16.0,5.0,12.0,9.0,20.0,4.0,17.0,4.0,2351.0,92.0,715.0,590.0,108.0,73.0,19.0,19.0,3.0,1.0,26.0,11.0,0.0,591.0,22.0,14.0,4.0,0.0,0.0,0.0,0.0,0.7371546319999999,0.7371546319999999,0.272157087,0.4649975449999999,0.0,0.0,2.0,101.0,44.0,49.0,12.0,27.0,22.0,50.0,8.0,18.0,11.0,10.0,11.0,19.0,6.0,9.0,5.0,0.6257142857142857,0.16666666666666666,0.5,0.058715422125,0.058715422125,0.3125,0.15,-0.26743125499999987,-0.26743125499999987,-6.0,0.0,-37.0,-16.0
3857257,2022-11-30,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Denmark,Australia,False,0,1,-1,loss,0,2351.0,92.0,715.0,590.0,108.0,73.0,19.0,19.0,3.0,1.0,26.0,11.0,0.0,591.0,22.0,14.0,4.0,0.0,0.0,0.0,0.0,0.7371546319999999,0.7371546319999999,0.272157087,0.4649975449999999,0.0,0.0,2.0,101.0,44.0,49.0,12.0,27.0,22.0,50.0,8.0,18.0,11.0,10.0,11.0,19.0,6.0,9.0,5.0,1243.0,87.0,350.0,219.0,98.0,36.0,3.0,6.0,1.0,1.0,11.0,6.0,1.0,220.0,13.0,8.0,4.0,0.0,1.0,0.0,0.0,0.469723377,0.469723377,0.322427598,0.14729577900000002,0.0,0.0,1.0,101.0,35.0,39.0,11.0,29.0,28.0,40.0,6.0,16.0,5.0,12.0,9.0,20.0,4.0,17.0,4.0,0.8251748251748252,0.15789473684210525,0.2857142857142857,0.052653902285714274,0.052653902285714274,0.6111111111111112,0.16,0.26743125499999987,0.26743125499999987,6.0,0.0,37.0,16.0
3857260,2022-11-30,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Mexico,Saudi Arabia,False,2,1,1,win,3,1683.0,105.0,488.0,367.0,105.0,51.0,14.0,16.0,3.0,3.0,16.0,14.0,1.0,340.0,19.0,26.0,10.0,0.0,2.0,0.0,0.0,2.3221233279,2.3221233279,0.7546610884,1.5674622395,0.0,0.1116783535,2.0,139.0,53.0,64.0,15.0,21.0,19.0,34.0,13.0,12.0,10.0,18.0,21.0,22.0,14.0,12.0,5.0,1229.0,95.0,322.0,194.0,97.0,29.0,5.0,6.0,2.0,2.0,5.0,6.0,1.0,191.0,11.0,10.0,2.0,0.0,1.0,0.0,0.0,1.076111142,1.076111142,0.61729069,0.458820452,0.0,0.073429175,3.0,129.0,41.0,57.0,15.0,30.0,28.0,37.0,8.0,11.0,3.0,21.0,16.0,16.0,7.0,33.0,4.0,0.7520491803278688,0.1875,0.38461538461538464,0.08931243568846153,0.08931243568846153,0.8333333333333334,0.38235294117647056,1.2460121859,1.2460121859,16.0,10.0,22.0,9.0
3857260,2022-11-30,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Saudi Arabia,Mexico,True,1,2,-1,loss,0,1229.0,95.0,322.0,194.0,97.0,29.0,5.0,6.0,2.0,2.0,5.0,6.0,1.0,191.0,11.0,10.0,2.0,0.0,1.0,0.0,0.0,1.076111142,1.076111142,0.61729069,0.458820452,0.0,0.073429175,3.0,129.0,41.0,57.0,15.0,30.0,28.0,37.0,8.0,11.0,3.0,21.0,16.0,16.0,7.0,33.0,4.0,1683.0,105.0,488.0,367.0,105.0,51.0,14.0,16.0,3.0,3.0,16.0,14.0,1.0,340.0,19.0,26.0,10.0,0.0,2.0,0.0,0.0,2.3221233279,2.3221233279,0.7546610884,1.5674622395,0.0,0.1116783535,2.0,139.0,53.0,64.0,15.0,21.0,19.0,34.0,13.0,12.0,10.0,18.0,21.0,22.0,14.0,12.0,5.0,0.6024844720496895,0.3333333333333333,0.2,0.1076111142,0.1076111142,0.2727272727272727,0.21621621621621623,-1.2460121859,-1.2460121859,-16.0,-10.0,-22.0,-9.0
3857264,2022-11-30,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Argentina,Poland,False,2,0,2,win,3,2843.0,65.0,909.0,826.0,61.0,106.0,28.0,19.0,4.0,1.0,18.0,14.0,2.0,787.0,42.0,24.0,13.0,1.0,2.0,0.0,0.0,3.0766596990000004,2.293159699,1.4011487839999999,0.892010915,0.7835,0.0,0.0,88.0,44.0,53.0,7.0,7.0,12.0,27.0,10.0,17.0,12.0,12.0,9.0,6.0,15.0,4.0,5.0,1209.0,67.0,337.0,267.0,63.0,12.0,2.0,3.0,3.0,0.0,7.0,4.0,0.0,228.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.197595245,0.197595245,0.0,0.197595245,0.0,0.0,1.0,105.0,33.0,24.0,10.0,32.0,17.0,32.0,10.0,7.0,2.0,9.0,12.0,10.0,11.0,24.0,5.0,0.9086908690869087,0.21052631578947367,0.5416666666666666,0.12819415412500001,0.09970259560869564,0.7058823529411765,0.37037037037037035,2.8790644540000003,2.095564454,20.0,-17.0,94.0,26.0
3857264,2022-11-30,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Poland,Argentina,True,0,2,-2,loss,0,1209.0,67.0,337.0,267.0,63.0,12.0,2.0,3.0,3.0,0.0,7.0,4.0,0.0,228.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.197595245,0.197595245,0.0,0.197595245,0.0,0.0,1.0,105.0,33.0,24.0,10.0,32.0,17.0,32.0,10.0,7.0,2.0,9.0,12.0,10.0,11.0,24.0,5.0,2843.0,65.0,909.0,826.0,61.0,106.0,28.0,19.0,4.0,1.0,18.0,14.0,2.0,787.0,42.0,24.0,13.0,1.0,2.0,0.0,0.0,3.0766596990000004,2.293159699,1.4011487839999999,0.892010915,0.7835,0.0,0.0,88.0,44.0,53.0,7.0,7.0,12.0,27.0,10.0,17.0,12.0,12.0,9.0,6.0,15.0,4.0,5.0,0.7922848664688428,1.0,0.0,0.04939881125,0.04939881125,0.2857142857142857,0.3125,-2.8790644540000003,-2.095564454,-20.0,17.0,-94.0,-26.0
3857275,2022-11-30,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,France,Tunisia,False,0,1,-1,loss,0,2204.0,97.0,661.0,564.0,61.0,60.0,7.0,15.0,3.0,0.0,16.0,7.0,0.0,583.0,28.0,10.0,3.0,0.0,0.0,0.0,0.0,0.47698937399999997,0.47698937399999997,0.16350223,0.313487144,0.0,0.06416701,1.0,94.0,43.0,58.0,12.0,19.0,17.0,42.0,19.0,15.0,8.0,8.0,16.0,20.0,22.0,8.0,5.0,1360.0,87.0,361.0,275.0,60.0,40.0,8.0,15.0,5.0,2.0,11.0,2.0,1.0,280.0,22.0,5.0,3.0,0.0,1.0,0.0,0.0,0.298346986,0.298346986,0.167106839,0.131240147,0.0,0.0,1.0,110.0,40.0,54.0,13.0,34.0,22.0,44.0,14.0,7.0,3.0,16.0,8.0,26.0,26.0,11.0,3.0,0.8532526475037822,0.2,0.3,0.047698937399999995,0.047698937399999995,0.5333333333333333,0.4523809523809524,0.17864238799999999,0.17864238799999999,5.0,-16.0,20.0,-1.0
3857275,2022-11-30,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Tunisia,France,True,1,0,1,win,3,1360.0,87.0,361.0,275.0,60.0,40.0,8.0,15.0,5.0,2.0,11.0,2.0,1.0,280.0,22.0,5.0,3.0,0.0,1.0,0.0,0.0,0.298346986,0.298346986,0.167106839,0.131240147,0.0,0.0,1.0,110.0,40.0,54.0,13.0,34.0,22.0,44.0,14.0,7.0,3.0,16.0,8.0,26.0,26.0,11.0,3.0,2204.0,97.0,661.0,564.0,61.0,60.0,7.0,15.0,3.0,0.0,16.0,7.0,0.0,583.0,28.0,10.0,3.0,0.0,0.0,0.0,0.0,0.47698937399999997,0.47698937399999997,0.16350223,0.313487144,0.0,0.06416701,1.0,94.0,43.0,58.0,12.0,19.0,17.0,42.0,19.0,15.0,8.0,8.0,16.0,20.0,22.0,8.0,5.0,0.7617728531855956,0.3333333333333333,0.6,0.059669397199999995,0.059669397199999995,0.42857142857142855,0.3181818181818182,-0.17864238799999999,-0.17864238799999999,-5.0,16.0,-20.0,1.0
3857255,2022-12-01,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Japan,Spain,True,2,1,1,win,3,1068.0,58.0,253.0,177.0,45.0,14.0,7.0,5.0,2.0,0.0,2.0,3.0,2.0,158.0,7.0,6.0,3.0,0.0,2.0,0.0,0.0,1.157800672,1.157800672,0.23470143200000002,0.92309924,0.0,0.0,1.0,229.0,34.0,23.0,14.0,22.0,26.0,27.0,7.0,6.0,2.0,11.0,8.0,11.0,10.0,12.0,5.0,3382.0,74.0,1093.0,993.0,57.0,99.0,11.0,13.0,2.0,6.0,14.0,8.0,1.0,924.0,39.0,12.0,5.0,0.0,1.0,0.0,0.0,0.8577122079999999,0.8577122079999999,0.49311043,0.364601778,0.0,0.0,2.0,89.0,54.0,56.0,9.0,4.0,8.0,28.0,10.0,18.0,7.0,8.0,11.0,12.0,4.0,6.0,5.0,0.6996047430830039,0.4,0.5,0.19296677866666667,0.19296677866666667,0.3333333333333333,0.25925925925925924,0.3000884640000001,0.3000884640000001,-6.0,140.0,-85.0,-4.0
3857255,2022-12-01,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Spain,Japan,False,1,2,-1,loss,0,3382.0,74.0,1093.0,993.0,57.0,99.0,11.0,13.0,2.0,6.0,14.0,8.0,1.0,924.0,39.0,12.0,5.0,0.0,1.0,0.0,0.0,0.8577122079999999,0.8577122079999999,0.49311043,0.364601778,0.0,0.0,2.0,89.0,54.0,56.0,9.0,4.0,8.0,28.0,10.0,18.0,7.0,8.0,11.0,12.0,4.0,6.0,5.0,1068.0,58.0,253.0,177.0,45.0,14.0,7.0,5.0,2.0,0.0,2.0,3.0,2.0,158.0,7.0,6.0,3.0,0.0,2.0,0.0,0.0,1.157800672,1.157800672,0.23470143200000002,0.92309924,0.0,0.0,1.0,229.0,34.0,23.0,14.0,22.0,26.0,27.0,7.0,6.0,2.0,11.0,8.0,11.0,10.0,12.0,5.0,0.9085086916742909,0.15384615384615385,0.4166666666666667,0.07147601733333332,0.07147601733333332,0.3888888888888889,0.35714285714285715,-0.3000884640000001,-0.3000884640000001,6.0,-140.0,85.0,4.0
3857276,2022-12-01,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Canada,Morocco,True,1,2,-1,loss,0,1916.0,91.0,562.0,480.0,73.0,59.0,6.0,9.0,2.0,1.0,14.0,4.0,0.0,454.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,1.095618012,1.095618012,0.369930788,0.725687224,0.0,0.0,2.0,135.0,61.0,52.0,10.0,12.0,13.0,21.0,9.0,26.0,13.0,16.0,15.0,19.0,17.0,9.0,5.0,1472.0,79.0,393.0,310.0,77.0,23.0,4.0,5.0,1.0,2.0,17.0,2.0,1.0,328.0,14.0,7.0,2.0,0.0,2.0,0.0,1.0,0.42640382499999996,0.42640382499999996,0.09711841,0.32928541499999997,0.0,0.02207015,0.0,154.0,39.0,41.0,13.0,29.0,14.0,42.0,16.0,13.0,6.0,15.0,16.0,13.0,6.0,7.0,5.0,0.8540925266903915,0.2222222222222222,0.0,0.2191236024,0.2191236024,0.5,0.42857142857142855,0.6692141870000001,0.6692141870000001,-2.0,-19.0,36.0,2.0
3857276,2022-12-01,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Morocco,Canada,False,2,1,1,win,3,1472.0,79.0,393.0,310.0,77.0,23.0,4.0,5.0,1.0,2.0,17.0,2.0,1.0,328.0,14.0,7.0,2.0,0.0,2.0,0.0,1.0,0.42640382499999996,0.42640382499999996,0.09711841,0.32928541499999997,0.0,0.02207015,0.0,154.0,39.0,41.0,13.0,29.0,14.0,42.0,16.0,13.0,6.0,15.0,16.0,13.0,6.0,7.0,5.0,1916.0,91.0,562.0,480.0,73.0,59.0,6.0,9.0,2.0,1.0,14.0,4.0,0.0,454.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,1.095618012,1.095618012,0.369930788,0.725687224,0.0,0.0,2.0,135.0,61.0,52.0,10.0,12.0,13.0,21.0,9.0,26.0,13.0,16.0,15.0,19.0,17.0,9.0,5.0,0.7888040712468194,0.2,0.2857142857142857,0.06091483214285714,0.06091483214285714,0.46153846153846156,0.38095238095238093,-0.6692141870000001,-0.6692141870000001,2.0,19.0,-36.0,-2.0
3857292,2022-12-01,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Costa Rica,Germany,True,2,4,-2,loss,0,1397.0,88.0,374.0,284.0,85.0,26.0,6.0,10.0,3.0,0.0,15.0,4.0,0.0,277.0,12.0,7.0,5.0,0.0,1.0,1.0,0.0,1.0347440669999999,1.0347440669999999,0.5790966,0.45564746700000003,0.0,0.0,1.0,125.0,34.0,48.0,15.0,37.0,21.0,38.0,10.0,13.0,7.0,4.0,9.0,15.0,10.0,32.0,5.0,2472.0,91.0,766.0,669.0,83.0,114.0,31.0,20.0,10.0,8.0,23.0,21.0,4.0,591.0,36.0,31.0,11.0,0.0,4.0,0.0,1.0,4.316106397,4.316106397,2.433428406,1.882677991,0.0,0.0,6.0,140.0,53.0,57.0,11.0,8.0,16.0,28.0,6.0,24.0,15.0,9.0,4.0,9.0,16.0,9.0,5.0,0.7593582887700535,0.3,0.7142857142857143,0.14782058099999998,0.14782058099999998,0.5384615384615384,0.2631578947368421,-3.2813623300000003,-3.2813623300000003,-24.0,-15.0,-88.0,-25.0
3857292,2022-12-01,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Germany,Costa Rica,False,4,2,2,win,3,2472.0,91.0,766.0,669.0,83.0,114.0,31.0,20.0,10.0,8.0,23.0,21.0,4.0,591.0,36.0,31.0,11.0,0.0,4.0,0.0,1.0,4.316106397,4.316106397,2.433428406,1.882677991,0.0,0.0,6.0,140.0,53.0,57.0,11.0,8.0,16.0,28.0,6.0,24.0,15.0,9.0,4.0,9.0,16.0,9.0,5.0,1397.0,88.0,374.0,284.0,85.0,26.0,6.0,10.0,3.0,0.0,15.0,4.0,0.0,277.0,12.0,7.0,5.0,0.0,1.0,1.0,0.0,1.0347440669999999,1.0347440669999999,0.5790966,0.45564746700000003,0.0,0.0,1.0,125.0,34.0,48.0,15.0,37.0,21.0,38.0,10.0,13.0,7.0,4.0,9.0,15.0,10.0,32.0,5.0,0.8733681462140992,0.5,0.3548387096774194,0.13922923861290323,0.13922923861290323,0.625,0.21428571428571427,3.2813623300000003,3.2813623300000003,24.0,15.0,88.0,25.0
3857296,2022-12-01,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Belgium,Croatia,False,0,0,0,draw,1,2060.0,72.0,630.0,543.0,79.0,56.0,10.0,17.0,5.0,4.0,11.0,11.0,0.0,498.0,21.0,16.0,3.0,0.0,0.0,0.0,0.0,2.3818400918,2.3818400918,1.2014423619999999,1.1803977298000001,0.0,0.0,3.0,119.0,43.0,37.0,12.0,30.0,22.0,24.0,4.0,12.0,9.0,10.0,10.0,7.0,7.0,12.0,5.0,2056.0,91.0,609.0,514.0,67.0,54.0,19.0,22.0,8.0,0.0,23.0,9.0,0.0,464.0,32.0,11.0,4.0,0.0,0.0,0.0,0.0,0.695021896,0.695021896,0.160525505,0.534496391,0.0,0.0,2.0,164.0,39.0,49.0,12.0,26.0,15.0,22.0,3.0,15.0,6.0,11.0,10.0,10.0,3.0,18.0,3.0,0.861904761904762,0.29411764705882354,0.1875,0.1488650057375,0.1488650057375,0.75,0.16666666666666666,1.6868181958,1.6868181958,5.0,-45.0,2.0,-9.0
3857296,2022-12-01,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Croatia,Belgium,True,0,0,0,draw,1,2056.0,91.0,609.0,514.0,67.0,54.0,19.0,22.0,8.0,0.0,23.0,9.0,0.0,464.0,32.0,11.0,4.0,0.0,0.0,0.0,0.0,0.695021896,0.695021896,0.160525505,0.534496391,0.0,0.0,2.0,164.0,39.0,49.0,12.0,26.0,15.0,22.0,3.0,15.0,6.0,11.0,10.0,10.0,3.0,18.0,3.0,2060.0,72.0,630.0,543.0,79.0,56.0,10.0,17.0,5.0,4.0,11.0,11.0,0.0,498.0,21.0,16.0,3.0,0.0,0.0,0.0,0.0,2.3818400918,2.3818400918,1.2014423619999999,1.1803977298000001,0.0,0.0,3.0,119.0,43.0,37.0,12.0,30.0,22.0,24.0,4.0,12.0,9.0,10.0,10.0,7.0,7.0,12.0,5.0,0.8440065681444991,0.36363636363636365,0.36363636363636365,0.06318380872727272,0.06318380872727272,0.4,0.13636363636363635,-1.6868181958,-1.6868181958,-5.0,45.0,-2.0,9.0
3857256,2022-12-02,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Serbia,Switzerland,True,2,3,-1,loss,0,1723.0,99.0,521.0,407.0,79.0,57.0,11.0,15.0,5.0,2.0,17.0,8.0,1.0,371.0,25.0,12.0,4.0,0.0,2.0,0.0,0.0,1.1890035350000001,1.1890035350000001,0.889543863,0.299459672,0.0,0.0,5.0,94.0,59.0,52.0,5.0,9.0,23.0,34.0,6.0,6.0,2.0,21.0,14.0,11.0,10.0,17.0,5.0,1487.0,91.0,445.0,346.0,90.0,47.0,11.0,11.0,4.0,4.0,19.0,7.0,3.0,296.0,28.0,14.0,7.0,0.0,3.0,0.0,0.0,3.1035154719999998,3.1035154719999998,1.231123043,1.8723924290000002,0.0,0.0,0.0,83.0,39.0,40.0,18.0,27.0,17.0,34.0,9.0,6.0,4.0,14.0,20.0,14.0,13.0,13.0,4.0,0.781190019193858,0.3333333333333333,0.3333333333333333,0.09908362791666668,0.09908362791666668,0.3333333333333333,0.17647058823529413,-1.9145119369999997,-1.9145119369999997,-2.0,11.0,10.0,0.0
3857256,2022-12-02,19:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Switzerland,Serbia,False,3,2,1,win,3,1487.0,91.0,445.0,346.0,90.0,47.0,11.0,11.0,4.0,4.0,19.0,7.0,3.0,296.0,28.0,14.0,7.0,0.0,3.0,0.0,0.0,3.1035154719999998,3.1035154719999998,1.231123043,1.8723924290000002,0.0,0.0,0.0,83.0,39.0,40.0,18.0,27.0,17.0,34.0,9.0,6.0,4.0,14.0,20.0,14.0,13.0,13.0,4.0,1723.0,99.0,521.0,407.0,79.0,57.0,11.0,15.0,5.0,2.0,17.0,8.0,1.0,371.0,25.0,12.0,4.0,0.0,2.0,0.0,0.0,1.1890035350000001,1.1890035350000001,0.889543863,0.299459672,0.0,0.0,5.0,94.0,59.0,52.0,5.0,9.0,23.0,34.0,6.0,6.0,2.0,21.0,14.0,11.0,10.0,17.0,5.0,0.7775280898876404,0.36363636363636365,0.5,0.22167967657142856,0.22167967657142856,0.6666666666666666,0.2647058823529412,1.9145119369999997,1.9145119369999997,2.0,-11.0,-10.0,0.0
3857262,2022-12-02,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,Portugal,South Korea,False,1,2,-1,loss,0,2015.0,78.0,619.0,534.0,86.0,62.0,9.0,15.0,5.0,5.0,26.0,7.0,1.0,504.0,19.0,13.0,6.0,0.0,1.0,0.0,0.0,0.973722266,0.973722266,0.180886041,0.7928362250000001,0.0,0.0,1.0,83.0,34.0,43.0,6.0,19.0,15.0,35.0,6.0,21.0,12.0,10.0,9.0,11.0,4.0,14.0,5.0,1363.0,78.0,388.0,309.0,83.0,30.0,6.0,7.0,2.0,1.0,17.0,6.0,1.0,269.0,14.0,12.0,6.0,0.0,2.0,0.0,0.0,1.3989824739999999,1.3989824739999999,0.546484556,0.852497918,0.0,0.023724081,1.0,111.0,34.0,47.0,7.0,29.0,16.0,23.0,7.0,9.0,5.0,9.0,10.0,11.0,9.0,15.0,4.0,0.8626817447495961,0.3333333333333333,0.46153846153846156,0.07490171276923077,0.07490171276923077,0.5714285714285714,0.17142857142857143,-0.42526020799999986,-0.42526020799999986,1.0,-28.0,32.0,3.0
3857262,2022-12-02,15:00:00.000,43,FIFA World Cup,106,2022,Group Stage,3,South Korea,Portugal,True,2,1,1,win,3,1363.0,78.0,388.0,309.0,83.0,30.0,6.0,7.0,2.0,1.0,17.0,6.0,1.0,269.0,14.0,12.0,6.0,0.0,2.0,0.0,0.0,1.3989824739999999,1.3989824739999999,0.546484556,0.852497918,0.0,0.023724081,1.0,111.0,34.0,47.0,7.0,29.0,16.0,23.0,7.0,9.0,5.0,9.0,10.0,11.0,9.0,15.0,4.0,2015.0,78.0,619.0,534.0,86.0,62.0,9.0,15.0,5.0,5.0,26.0,7.0,1.0,504.0,19.0,13.0,6.0,0.0,1.0,0.0,0.0,0.973722266,0.973722266,0.180886041,0.7928362250000001,0.0,0.0,1.0,83.0,34.0,43.0,6.0,19.0,15.0,35.0,6.0,21.0,12.0,10.0,9.0,11.0,4.0,14.0,5.0,0.7963917525773195,0.2857142857142857,0.5,0.11658187283333332,0.11658187283333332,0.5555555555555556,0.30434782608695654,0.42526020799999986,0.42526020799999986,-1.0,28.0,-32.0,-3.0
