match_id,match_date,team,opponent,statsbomb_matches_before,has_statsbomb_features,statsbomb_xg_for_last_3,statsbomb_xg_against_last_3,statsbomb_non_penalty_xg_for_last_3,statsbomb_non_penalty_xg_against_last_3,statsbomb_shots_for_last_3,statsbomb_shots_against_last_3,statsbomb_box_entries_for_last_3,statsbomb_box_entries_against_last_3,statsbomb_pressures_for_last_3,statsbomb_xg_diff_last_3,statsbomb_non_penalty_xg_diff_last_3,statsbomb_shot_diff_last_3,statsbomb_box_entry_diff_last_3,statsbomb_pressure_diff_last_3,statsbomb_xg_for_last_5,statsbomb_xg_against_last_5,statsbomb_non_penalty_xg_for_last_5,statsbomb_non_penalty_xg_against_last_5,statsbomb_shots_for_last_5,statsbomb_shots_against_last_5,statsbomb_box_entries_for_last_5,statsbomb_box_entries_against_last_5,statsbomb_pressures_for_last_5,statsbomb_xg_diff_last_5,statsbomb_non_penalty_xg_diff_last_5,statsbomb_shot_diff_last_5,statsbomb_box_entry_diff_last_5,statsbomb_pressure_diff_last_5
7540,2018-06-19,Russia,Egypt,1.0,1.0,1.2816009420000003,0.2488064999999999,1.2816009420000003,0.2488064999999999,14.0,6.0,16.0,4.0,147.0,1.0327944420000004,1.0327944420000004,8.0,12.0,26.0,1.2816009420000003,0.2488064999999999,1.2816009420000003,0.2488064999999999,14.0,6.0,16.0,4.0,147.0,1.0327944420000004,1.0327944420000004,8.0,12.0,26.0
7541,2018-06-19,Colombia,Japan,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7541,2018-06-19,Japan,Colombia,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0,1.283776538769922,1.283776538769922,1.1246281012699217,1.1246281012699217,12.1875,12.1875,9.6171875,9.6171875,156.30859375,0.0,0.0,0.0,0.0,0.0
7542,2018-06-20,Morocco,Portugal,1.0,1.0,1.0591950265,0.6975558777,1.0591950265,0.6975558777,14.0,8.0,8.0,2.0,149.0,0.3616391487999998,0.3616391487999998,6.0,6.0,-59.0,1.0591950265,0.6975558777,1.0591950265,0.6975558777,14.0,8.0,8.0,2.0,149.0,0.3616391487999998,0.3616391487999998,6.0,6.0,-59.0
7542,2018-06-20,Portugal,Morocco,1.0,1.0,1.4345957889999998,1.6609466705,0.651095789,1.6609466705,10.0,12.0,8.0,6.0,267.0,-0.2263508815000001,-1.0098508815,-2.0,2.0,52.0,1.4345957889999998,1.6609466705,0.651095789,1.6609466705,10.0,12.0,8.0,6.0,267.0,-0.2263508815000001,-1.0098508815,-2.0,2.0,52.0
7543,2018-06-20,Iran,Spain,1.0,1.0,0.6975558777,1.0591950265,0.6975558777,1.0591950265,8.0,14.0,2.0,8.0,208.0,-0.3616391487999998,-0.3616391487999998,-6.0,-6.0,59.0,0.6975558777,1.0591950265,0.6975558777,1.0591950265,8.0,14.0,2.0,8.0,208.0,-0.3616391487999998,-0.3616391487999998,-6.0,-6.0,59.0
7543,2018-06-20,Spain,Iran,1.0,1.0,1.6609466705,1.4345957889999998,1.6609466705,0.651095789,12.0,10.0,6.0,8.0,215.0,0.2263508815000001,1.0098508815,2.0,-2.0,-52.0,1.6609466705,1.4345957889999998,1.6609466705,0.651095789,12.0,10.0,6.0,8.0,215.0,0.2263508815000001,1.0098508815,2.0,-2.0,-52.0
7544,2018-06-20,Saudi Arabia,Uruguay,1.0,1.0,0.2488064999999999,1.2816009420000003,0.2488064999999999,1.2816009420000003,6.0,14.0,4.0,16.0,121.0,-1.0327944420000004,-1.0327944420000004,-8.0,-12.0,-26.0,0.2488064999999999,1.2816009420000003,0.2488064999999999,1.2816009420000003,6.0,14.0,4.0,16.0,121.0,-1.0327944420000004,-1.0327944420000004,-8.0,-12.0,-26.0
7544,2018-06-20,Uruguay,Saudi Arabia,1.0,1.0,1.9408185929999997,0.364488455,1.9408185929999997,0.364488455,16.0,8.0,11.0,8.0,119.0,1.5763301379999994,1.5763301379999994,8.0,3.0,-47.0,1.9408185929999997,0.364488455,1.9408185929999997,0.364488455,16.0,8.0,11.0,8.0,119.0,1.5763301379999994,1.5763301379999994,8.0,3.0,-47.0
7545,2018-06-21,Argentina,Croatia,1.0,1.0,2.0805182487,1.0321244945,1.2970182487000002,1.0321244945,28.0,9.0,23.0,7.0,84.0,1.0483937541999997,0.2648937542,19.0,16.0,-92.0,2.0805182487,1.0321244945,1.2970182487000002,1.0321244945,28.0,9.0,23.0,7.0,84.0,1.0483937541999997,0.2648937542,19.0,16.0,-92.0
