prediction_generated_at,prediction_date,match_id,kickoff_utc,local_date,status,stage,group,team_a,team_b,model_key,model,model_version,team_a_win_prob,draw_prob,team_b_win_prob,team_a_advancement_prob,team_b_advancement_prob,home_team,away_team,home_score,away_score,winner,actual_class,actual_result,predicted_class,predicted_result,correct,actual_probability,log_loss,brier
2026-06-29T21:47:53Z,2026-06-29,537404,2026-06-18T02:00:00Z,2026-06-17,FINISHED,GROUP_STAGE,GROUP_K,Uzbekistan,Colombia,gradient_boosting,Gradient Boosting Model,cached_fixture_backfill,0.2010635389794826,0.3152423715058032,0.4836940895147142,0.3586847247323842,0.6413152752676158,Uzbekistan,Colombia,1.0,3.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.4836940895147142,0.7263026185482733,0.13545869756719892
2026-06-29T21:47:53Z,2026-06-29,537404,2026-06-18T02:00:00Z,2026-06-17,FINISHED,GROUP_STAGE,GROUP_K,Uzbekistan,Colombia,blended,Blended Model,cached_fixture_backfill,0.149434000330015,0.1571998166279706,0.6933661830420144,0.2280339086440003,0.7719660913559997,Uzbekistan,Colombia,1.0,3.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.6933661830420144,0.3661970166897301,0.04702220016824065
2026-06-29T21:47:53Z,2026-06-29,537404,2026-06-18T02:00:00Z,2026-06-17,FINISHED,GROUP_STAGE,GROUP_K,Uzbekistan,Colombia,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,cached_fixture_backfill,0.0308104140406413,0.12,0.8491895859593587,0.0908104140406413,0.9091895859593588,Uzbekistan,Colombia,1.0,3.0,AWAY_TEAM,2,team_b_win,2,team_b_win,True,0.8491895859593587,0.16347281258273147,0.012697687532155139
2026-06-29T21:47:53Z,2026-06-29,537329,2026-06-18T16:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_A,Czech Republic,South Africa,elo,Elo Model,cached_fixture_backfill,0.5099842312972028,0.2348817446499039,0.2551340240528932,0.6274251036221548,0.3725748963778452,Czech Republic,South Africa,1.0,1.0,DRAW,1,draw,0,team_a_win,False,0.2348817446499039,1.4486731057484912,0.3035277436903987
2026-06-29T21:47:53Z,2026-06-29,537329,2026-06-18T16:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_A,Czech Republic,South Africa,regression,Regression Model,cached_fixture_backfill,0.4751780307328795,0.22498282950738055,0.29983913975973997,0.5876694454865697,0.4123305545134302,Czech Republic,South Africa,1.0,1.0,DRAW,1,draw,0,team_a_win,False,0.22498282950738055,1.491731192990256,0.3054497617271414
2026-06-29T21:47:53Z,2026-06-29,537329,2026-06-18T16:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_A,Czech Republic,South Africa,gradient_boosting,Gradient Boosting Model,cached_fixture_backfill,0.3963641295902125,0.3142309941155423,0.2894048762942451,0.5534796266479837,0.4465203733520163,Czech Republic,South Africa,1.0,1.0,DRAW,1,draw,0,team_a_win,False,0.3142309941155423,1.15762691348225,0.23704627836015044
2026-06-29T21:47:53Z,2026-06-29,537329,2026-06-18T16:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_A,Czech Republic,South Africa,blended,Blended Model,cached_fixture_backfill,0.447593165332946,0.2562196871202372,0.2961871475468167,0.5757030088930647,0.4242969911069353,Czech Republic,South Africa,1.0,1.0,DRAW,1,draw,0,team_a_win,False,0.2562196871202372,1.3617200496917536,0.2804252072840679
2026-06-29T21:47:53Z,2026-06-29,537329,2026-06-18T16:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_A,Czech Republic,South Africa,market_adjusted_wc_elo,Market-Adjusted WC Elo Model,cached_fixture_backfill,0.5908288688463821,0.2093703282459958,0.1998008029076221,0.69551403296938,0.30448596703062,Czech Republic,South Africa,1.0,1.0,DRAW,1,draw,0,team_a_win,False,0.2093703282459958,1.563650689506687,0.33803146365422343
2026-06-29T21:47:53Z,2026-06-29,537335,2026-06-18T19:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_B,Switzerland,Bosnia-Herzegovina,elo,Elo Model,cached_fixture_backfill,0.8772149171456363,0.12,0.0027850828543637,0.9372149171456364,0.0627850828543637,Switzerland,Bosnia-Herzegovina,4.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.8772149171456363,0.1310032571730122,0.009827977752686212
2026-06-29T21:47:53Z,2026-06-29,537335,2026-06-18T19:00:00Z,2026-06-18,FINISHED,GROUP_STAGE,GROUP_B,Switzerland,Bosnia-Herzegovina,regression,Regression Model,cached_fixture_backfill,0.9659683196238645,0.010624709011152002,0.023406971364983504,0.9712806741294404,0.0287193258705595,Switzerland,Bosnia-Herzegovina,4.0,1.0,HOME_TEAM,0,team_a_win,0,team_a_win,True,0.9659683196238645,0.0346242407278307,0.0006063086730920854
